can_timestamp,ros_timestamp,latency,jitter
1755180782.070846,1755180782.0709543,0.00010824203491210938,8.106231689453125e-06
1755180782.079247,1755180782.0793717,0.0001246929168701172,1.6450881958007812e-05
1755180782.087852,1755180782.0880256,0.0001735687255859375,4.887580871582031e-05
1755180782.09609,1755180782.0961928,0.00010275840759277344,7.081031799316406e-05
1755180782.104848,1755180782.1049535,0.00010561943054199219,2.86102294921875e-06
1755180782.113124,1755180782.1133106,0.00018668174743652344,8.106231689453125e-05
1755180782.121905,1755180782.1219916,8.654594421386719e-05,0.00010013580322265625
1755180782.130118,1755180782.1302993,0.00018143653869628906,9.489059448242188e-05
1755180782.139914,1755180782.1400716,0.0001575946807861328,2.384185791015625e-05
1755180782.14713,1755180782.1472287,9.870529174804688e-05,5.888938903808594e-05
1755180782.155926,1755180782.156061,0.00013494491577148438,3.62396240234375e-05
1755180782.164248,1755180782.1643624,0.00011444091796875,2.0503997802734375e-05
1755180782.172995,1755180782.173102,0.0001068115234375,7.62939453125e-06
1755180782.181402,1755180782.1815555,0.00015354156494140625,4.673004150390625e-05
1755180782.189949,1755180782.1900475,9.846687316894531e-05,5.507469177246094e-05
1755180782.198393,1755180782.1985393,0.0001461505889892578,4.76837158203125e-05
1755180782.20699,1755180782.207091,0.0001010894775390625,4.506111145019531e-05
1755180782.215274,1755180782.215394,0.00011992454528808594,1.8835067749023438e-05
1755180782.224064,1755180782.2242696,0.00020551681518554688,8.559226989746094e-05
1755180782.232346,1755180782.2325003,0.00015425682067871094,5.125999450683594e-05
1755180782.241027,1755180782.2411523,0.0001251697540283203,2.9087066650390625e-05
1755180782.249282,1755180782.2493756,9.369850158691406e-05,3.147125244140625e-05
1755180782.258106,1755180782.2582743,0.00016832351684570312,7.462501525878906e-05
1755180782.26638,1755180782.266558,0.00017786026000976562,9.5367431640625e-06
1755180782.275109,1755180782.2751813,7.224082946777344e-05,0.00010561943054199219
1755180782.283339,1755180782.2835133,0.0001742839813232422,0.00010204315185546875
1755180782.292091,1755180782.2922761,0.00018525123596191406,1.0967254638671875e-05
1755180782.300428,1755180782.300557,0.0001289844512939453,5.626678466796875e-05
1755180782.309147,1755180782.3093455,0.00019860267639160156,6.961822509765625e-05
1755180782.317415,1755180782.3175898,0.0001747608184814453,2.384185791015625e-05
1755180782.326188,1755180782.326288,9.989738464355469e-05,7.486343383789062e-05
1755180782.334598,1755180782.3349063,0.0003082752227783203,0.00020837783813476562
1755180782.343323,1755180782.343428,0.0001049041748046875,0.0002033710479736328
1755180782.351441,1755180782.3515685,0.00012755393981933594,2.2649765014648438e-05
1755180782.360223,1755180782.3603082,8.511543273925781e-05,4.2438507080078125e-05
1755180782.368524,1755180782.3687055,0.00018143653869628906,9.632110595703125e-05
1755180782.377226,1755180782.3773468,0.00012063980102539062,6.079673767089844e-05
1755180782.385515,1755180782.3856583,0.00014328956604003906,2.2649765014648438e-05
1755180782.394282,1755180782.3943825,0.00010037422180175781,4.291534423828125e-05
1755180782.402525,1755180782.4026887,0.00016379356384277344,6.341934204101562e-05
1755180782.411271,1755180782.411372,0.00010085105895996094,6.29425048828125e-05
1755180782.419602,1755180782.4198155,0.000213623046875,0.00011277198791503906
1755180782.428337,1755180782.4284885,0.0001513957977294922,6.222724914550781e-05
1755180782.436661,1755180782.436849,0.0001881122589111328,3.6716461181640625e-05
1755180782.445327,1755180782.4454825,0.00015544891357421875,3.266334533691406e-05
1755180782.453594,1755180782.4537005,0.00010657310485839844,4.887580871582031e-05
1755180782.462404,1755180782.4625416,0.00013756752014160156,3.0994415283203125e-05
1755180782.470685,1755180782.470791,0.00010609626770019531,3.147125244140625e-05
1755180782.479348,1755180782.4794998,0.0001518726348876953,4.57763671875e-05
1755180782.487737,1755180782.487852,0.00011515617370605469,3.6716461181640625e-05
1755180782.496474,1755180782.4966073,0.00013327598571777344,1.811981201171875e-05
1755180782.504685,1755180782.504769,8.416175842285156e-05,4.9114227294921875e-05
1755180782.513378,1755180782.5135636,0.0001857280731201172,0.00010156631469726562
1755180782.521752,1755180782.5219247,0.00017261505126953125,1.3113021850585938e-05
1755180782.530458,1755180782.5306382,0.00018024444580078125,7.62939453125e-06
1755180782.538823,1755180782.5390244,0.0002014636993408203,2.1219253540039062e-05
1755180782.547459,1755180782.5475392,8.034706115722656e-05,0.00012111663818359375
1755180782.555822,1755180782.5558896,6.771087646484375e-05,1.2636184692382812e-05
1755180782.564495,1755180782.5647745,0.00027942657470703125,0.0002117156982421875
1755180782.572845,1755180782.5729403,9.5367431640625e-05,0.00018405914306640625
1755180782.581532,1755180782.58163,9.799003601074219e-05,2.6226043701171875e-06
1755180782.589819,1755180782.589913,9.393692016601562e-05,4.0531158447265625e-06
1755180782.598604,1755180782.5986936,8.96453857421875e-05,4.291534423828125e-06
1755180782.606856,1755180782.6069384,8.225440979003906e-05,7.3909759521484375e-06
1755180782.615601,1755180782.6156788,7.772445678710938e-05,4.5299530029296875e-06
1755180782.623834,1755180782.623927,9.322166442871094e-05,1.5497207641601562e-05
1755180782.632607,1755180782.6327083,0.00010132789611816406,8.106231689453125e-06
1755180782.640949,1755180782.641041,9.202957153320312e-05,9.298324584960938e-06
1755180782.649623,1755180782.649728,0.00010514259338378906,1.3113021850585938e-05
1755180782.657916,1755180782.6580846,0.0001685619354248047,6.341934204101562e-05
1755180782.66668,1755180782.6668828,0.00020265579223632812,3.409385681152344e-05
1755180782.674893,1755180782.6750863,0.0001933574676513672,9.298324584960938e-06
1755180782.683666,1755180782.6838555,0.0001895427703857422,3.814697265625e-06
1755180782.69202,1755180782.6922045,0.00018453598022460938,5.0067901611328125e-06
1755180782.700747,1755180782.7009315,0.00018453598022460938,0.0
1755180782.709118,1755180782.709318,0.00020003318786621094,1.5497207641601562e-05
1755180782.717816,1755180782.7180033,0.00018715858459472656,1.2874603271484375e-05
1755180782.726052,1755180782.7262452,0.00019311904907226562,5.9604644775390625e-06
1755180782.73474,1755180782.7349305,0.00019049644470214844,2.6226043701171875e-06
1755180782.743838,1755180782.7440398,0.00020170211791992188,1.1205673217773438e-05
1755180782.751747,1755180782.751935,0.0001881122589111328,1.3589859008789062e-05
1755180782.760091,1755180782.7602825,0.0001914501190185547,3.337860107421875e-06
1755180782.768896,1755180782.76909,0.0001938343048095703,2.384185791015625e-06
1755180782.777117,1755180782.7773092,0.00019216537475585938,1.6689300537109375e-06
1755180782.785893,1755180782.7860863,0.0001933574676513672,1.1920928955078125e-06
1755180782.794064,1755180782.7941828,0.00011873245239257812,7.462501525878906e-05
1755180782.802832,1755180782.8030198,0.00018787384033203125,6.914138793945312e-05
1755180782.81111,1755180782.811319,0.0002090930938720703,2.1219253540039062e-05
1755180782.81986,1755180782.8200052,0.00014519691467285156,6.389617919921875e-05
1755180782.828199,1755180782.8283694,0.0001704692840576172,2.5272369384765625e-05
1755180782.836942,1755180782.8371377,0.0001957416534423828,2.5272369384765625e-05
1755180782.845197,1755180782.8452983,0.00010132789611816406,9.441375732421875e-05
1755180782.853912,1755180782.8540888,0.0001766681671142578,7.534027099609375e-05
1755180782.862169,1755180782.862274,0.0001049041748046875,7.176399230957031e-05
1755180782.87097,1755180782.8711712,0.00020122528076171875,9.632110595703125e-05
1755180782.879204,1755180782.879344,0.0001399517059326172,6.127357482910156e-05
1755180782.888018,1755180782.8880968,7.891654968261719e-05,6.103515625e-05
1755180782.896222,1755180782.89633,0.00010800361633300781,2.9087066650390625e-05
1755180782.905021,1755180782.9051316,0.000110626220703125,2.6226043701171875e-06
1755180782.913379,1755180782.913472,9.298324584960938e-05,1.7642974853515625e-05
1755180782.922049,1755180782.9221506,0.00010156631469726562,8.58306884765625e-06
1755180782.930269,1755180782.9303727,0.00010371208190917969,2.1457672119140625e-06
1755180782.939096,1755180782.939198,0.00010204315185546875,1.6689300537109375e-06
1755180782.947377,1755180782.947504,0.0001270771026611328,2.5033950805664062e-05
1755180782.95602,1755180782.9561405,0.00012040138244628906,6.67572021484375e-06
1755180782.964375,1755180782.9649007,0.0005257129669189453,0.00040531158447265625
1755180782.97316,1755180782.9733496,0.0001895427703857422,0.0003361701965332031
1755180782.981341,1755180782.981534,0.00019311904907226562,3.5762786865234375e-06
1755180782.990103,1755180782.9901838,8.082389831542969e-05,0.00011229515075683594
1755180782.998409,1755180782.9985344,0.00012540817260742188,4.458427429199219e-05
1755180783.007124,1755180783.007233,0.00010895729064941406,1.6450881958007812e-05
1755180783.015402,1755180783.0155013,9.918212890625e-05,9.775161743164062e-06
1755180783.02416,1755180783.024253,9.298324584960938e-05,6.198883056640625e-06
1755180783.032491,1755180783.0325902,9.918212890625e-05,6.198883056640625e-06
1755180783.04118,1755180783.0412529,7.295608520507812e-05,2.6226043701171875e-05
1755180783.049543,1755180783.0496404,9.751319885253906e-05,2.4557113647460938e-05
1755180783.058211,1755180783.0583134,0.00010228157043457031,4.76837158203125e-06
1755180783.066606,1755180783.0667133,0.00010728836059570312,5.0067901611328125e-06
1755180783.075204,1755180783.0752711,6.723403930664062e-05,4.00543212890625e-05
1755180783.083518,1755180783.0836713,0.0001533031463623047,8.606910705566406e-05
1755180783.092255,1755180783.09235,9.489059448242188e-05,5.841255187988281e-05
1755180783.100643,1755180783.100757,0.00011396408081054688,1.9073486328125e-05
1755180783.109267,1755180783.10935,8.296966552734375e-05,3.0994415283203125e-05
1755180783.117554,1755180783.1176462,9.226799011230469e-05,9.298324584960938e-06
1755180783.126307,1755180783.126396,8.893013000488281e-05,3.337860107421875e-06
1755180783.134673,1755180783.1349523,0.0002791881561279297,0.00019025802612304688
1755180783.143349,1755180783.1435125,0.00016355514526367188,0.00011563301086425781
1755180783.151555,1755180783.1516385,8.344650268554688e-05,8.0108642578125e-05
1755180783.160333,1755180783.1604235,9.059906005859375e-05,7.152557373046875e-06
1755180783.168766,1755180783.1689577,0.00019168853759765625,0.0001010894775390625
1755180783.177422,1755180783.1776135,0.0001914501190185547,2.384185791015625e-07
1755180783.185715,1755180783.1859064,0.0001914501190185547,0.0
1755180783.194411,1755180783.1948988,0.0004878044128417969,0.0002963542938232422
1755180783.202829,1755180783.2029045,7.557868957519531e-05,0.00041222572326660156
1755180783.2115,1755180783.211583,8.296966552734375e-05,7.3909759521484375e-06
1755180783.219824,1755180783.2199087,8.463859558105469e-05,1.6689300537109375e-06
1755180783.228406,1755180783.2285976,0.00019168853759765625,0.00010704994201660156
1755180783.236935,1755180783.2371175,0.00018262863159179688,9.059906005859375e-06
1755180783.245468,1755180783.2455685,0.00010061264038085938,8.20159912109375e-05
1755180783.253755,1755180783.25386,0.0001049041748046875,4.291534423828125e-06
1755180783.262518,1755180783.2626035,8.559226989746094e-05,1.9311904907226562e-05
1755180783.270822,1755180783.2709236,0.00010156631469726562,1.5974044799804688e-05
1755180783.279601,1755180783.2796912,9.012222290039062e-05,1.1444091796875e-05
1755180783.287823,1755180783.2879224,9.942054748535156e-05,9.298324584960938e-06
1755180783.296547,1755180783.2966547,0.00010776519775390625,8.344650268554688e-06
1755180783.304843,1755180783.304932,8.916854858398438e-05,1.8596649169921875e-05
1755180783.313604,1755180783.313714,0.00010991096496582031,2.0742416381835938e-05
1755180783.321804,1755180783.321906,0.00010204315185546875,7.867813110351562e-06
1755180783.330599,1755180783.3307133,0.00011420249938964844,1.2159347534179688e-05
1755180783.338842,1755180783.3390024,0.00016045570373535156,4.6253204345703125e-05
1755180783.347616,1755180783.347716,0.00010013580322265625,6.031990051269531e-05
1755180783.355982,1755180783.3560743,9.226799011230469e-05,7.867813110351562e-06
1755180783.364685,1755180783.3649175,0.00023245811462402344,0.00014019012451171875
1755180783.372919,1755180783.3730912,0.00017213821411132812,6.031990051269531e-05
1755180783.381648,1755180783.3818183,0.00017023086547851562,1.9073486328125e-06
1755180783.389902,1755180783.3900619,0.00015974044799804688,1.049041748046875e-05
1755180783.398713,1755180783.3988874,0.0001742839813232422,1.4543533325195312e-05
1755180783.406925,1755180783.4070947,0.0001697540283203125,4.5299530029296875e-06
1755180783.415803,1755180783.415975,0.00017213821411132812,2.384185791015625e-06
1755180783.424041,1755180783.4242153,0.0001742839813232422,2.1457672119140625e-06
1755180783.432815,1755180783.4329877,0.00017261505126953125,1.6689300537109375e-06
1755180783.441061,1755180783.441241,0.0001800060272216797,7.3909759521484375e-06
1755180783.449886,1755180783.4500895,0.0002033710479736328,2.3365020751953125e-05
1755180783.458084,1755180783.4582849,0.00020074844360351562,2.6226043701171875e-06
1755180783.466876,1755180783.467051,0.00017499923706054688,2.574920654296875e-05
1755180783.475125,1755180783.4751947,6.961822509765625e-05,0.00010538101196289062
1755180783.483881,1755180783.4840484,0.00016736984252929688,9.775161743164062e-05
1755180783.492066,1755180783.4922228,0.00015687942504882812,1.049041748046875e-05
1755180783.500869,1755180783.501057,0.00018787384033203125,3.0994415283203125e-05
1755180783.509175,1755180783.5092769,0.00010180473327636719,8.606910705566406e-05
1755180783.517913,1755180783.5180862,0.00017309188842773438,7.128715515136719e-05
1755180783.526244,1755180783.526344,0.00010013580322265625,7.295608520507812e-05
1755180783.534917,1755180783.535094,0.00017690658569335938,7.677078247070312e-05
1755180783.543152,1755180783.543344,0.0001919269561767578,1.5020370483398438e-05
1755180783.552214,1755180783.552343,0.0001289844512939453,6.29425048828125e-05
1755180783.560172,1755180783.5603733,0.00020122528076171875,7.224082946777344e-05
1755180783.568955,1755180783.5691264,0.00017142295837402344,2.9802322387695312e-05
1755180783.577214,1755180783.577388,0.00017404556274414062,2.6226043701171875e-06
1755180783.585998,1755180783.5861733,0.00017523765563964844,1.1920928955078125e-06
1755180783.594245,1755180783.5943804,0.0001354217529296875,3.981590270996094e-05
1755180783.603099,1755180783.6032789,0.00017976760864257812,4.4345855712890625e-05
1755180783.61125,1755180783.6113527,0.00010275840759277344,7.700920104980469e-05
1755180783.620075,1755180783.6202755,0.00020051002502441406,9.775161743164062e-05
1755180783.628277,1755180783.6284325,0.00015544891357421875,4.506111145019531e-05
1755180783.637053,1755180783.6372333,0.00018024444580078125,2.47955322265625e-05
1755180783.64528,1755180783.6454668,0.000186920166015625,6.67572021484375e-06
1755180783.654022,1755180783.654112,9.012222290039062e-05,9.679794311523438e-05
1755180783.662331,1755180783.6625106,0.00017952919006347656,8.940696716308594e-05
1755180783.671126,1755180783.671224,9.822845458984375e-05,8.130073547363281e-05
1755180783.679356,1755180783.6795042,0.0001480579376220703,4.982948303222656e-05
1755180783.688098,1755180783.6882348,0.00013685226440429688,1.1205673217773438e-05
1755180783.696387,1755180783.6965752,0.0001881122589111328,5.125999450683594e-05
1755180783.705145,1755180783.7052288,8.392333984375e-05,0.00010418891906738281
1755180783.713526,1755180783.713654,0.00012803077697753906,4.410743713378906e-05
1755180783.722213,1755180783.7223437,0.00013065338134765625,2.6226043701171875e-06
1755180783.73053,1755180783.7307148,0.00018477439880371094,5.412101745605469e-05
1755180783.739224,1755180783.7393436,0.00011968612670898438,6.508827209472656e-05
1755180783.747401,1755180783.747507,0.00010609626770019531,1.3589859008789062e-05
1755180783.756333,1755180783.756493,0.00015997886657714844,5.3882598876953125e-05
1755180783.764458,1755180783.7647393,0.00028133392333984375,0.00012135505676269531
1755180783.77321,1755180783.7732909,8.082389831542969e-05,0.00020051002502441406
1755180783.781521,1755180783.7816577,0.0001366138458251953,5.5789947509765625e-05
1755180783.790255,1755180783.7903407,8.559226989746094e-05,5.1021575927734375e-05
1755180783.798533,1755180783.7986355,0.00010251998901367188,1.6927719116210938e-05
1755180783.807245,1755180783.8073375,9.250640869140625e-05,1.0013580322265625e-05
1755180783.815659,1755180783.8157842,0.0001251697540283203,3.266334533691406e-05
1755180783.824308,1755180783.8243988,9.083747863769531e-05,3.4332275390625e-05
1755180783.832709,1755180783.8328152,0.00010609626770019531,1.52587890625e-05
1755180783.841297,1755180783.841382,8.511543273925781e-05,2.09808349609375e-05
1755180783.849587,1755180783.8497052,0.000118255615234375,3.314018249511719e-05
1755180783.858334,1755180783.85842,8.58306884765625e-05,3.24249267578125e-05
1755180783.866612,1755180783.866698,8.606910705566406e-05,2.384185791015625e-07
1755180783.875447,1755180783.8756547,0.00020766258239746094,0.00012159347534179688
1755180783.883627,1755180783.8838308,0.00020384788513183594,3.814697265625e-06
1755180783.892425,1755180783.8924997,7.462501525878906e-05,0.00012922286987304688
1755180783.900699,1755180783.9008937,0.00019478797912597656,0.0001201629638671875
1755180783.909398,1755180783.9094994,0.00010132789611816406,9.34600830078125e-05
1755180783.917795,1755180783.9179995,0.00020456314086914062,0.00010323524475097656
1755180783.926472,1755180783.9266195,0.0001475811004638672,5.698204040527344e-05
1755180783.934751,1755180783.934948,0.00019693374633789062,4.935264587402344e-05
1755180783.94342,1755180783.9435635,0.00014352798461914062,5.340576171875e-05
1755180783.951786,1755180783.9519904,0.00020432472229003906,6.079673767089844e-05
1755180783.9605,1755180783.960592,9.202957153320312e-05,0.00011229515075683594
1755180783.968911,1755180783.9690027,9.179115295410156e-05,2.384185791015625e-07
1755180783.977537,1755180783.977622,8.511543273925781e-05,6.67572021484375e-06
1755180783.985906,1755180783.9859815,7.557868957519531e-05,9.5367431640625e-06
1755180783.994501,1755180783.9948068,0.0003056526184082031,0.0002300739288330078
1755180784.002867,1755180784.0030842,0.00021719932556152344,8.845329284667969e-05
1755180784.011584,1755180784.011851,0.00026702880859375,4.982948303222656e-05
1755180784.01996,1755180784.0201817,0.00022172927856445312,4.5299530029296875e-05
1755180784.028652,1755180784.0287583,0.00010633468627929688,0.00011539459228515625
1755180784.036848,1755180784.036975,0.00012683868408203125,2.0503997802734375e-05
1755180784.045602,1755180784.0457144,0.00011229515075683594,1.4543533325195312e-05
1755180784.053882,1755180784.053975,9.322166442871094e-05,1.9073486328125e-05
1755180784.062691,1755180784.062792,0.0001010894775390625,7.867813110351562e-06
1755180784.07095,1755180784.0710835,0.000133514404296875,3.24249267578125e-05
1755180784.079636,1755180784.0797923,0.00015616416931152344,2.2649765014648438e-05
1755180784.087972,1755180784.0880663,9.441375732421875e-05,6.175041198730469e-05
1755180784.096725,1755180784.0968196,9.465217590332031e-05,2.384185791015625e-07
1755180784.104952,1755180784.1050336,8.153915405273438e-05,1.3113021850585938e-05
1755180784.113739,1755180784.1139493,0.00021028518676757812,0.00012874603271484375
1755180784.121988,1755180784.1221595,0.00017142295837402344,3.886222839355469e-05
1755180784.1308,1755180784.1309378,0.00013780593872070312,3.361701965332031e-05
1755180784.138994,1755180784.139164,0.00016999244689941406,3.218650817871094e-05
1755180784.147873,1755180784.1480565,0.00018358230590820312,1.3589859008789062e-05
1755180784.155995,1755180784.1560876,9.274482727050781e-05,9.083747863769531e-05
1755180784.164918,1755180784.1651068,0.0001888275146484375,9.608268737792969e-05
1755180784.173041,1755180784.1731348,9.369850158691406e-05,9.512901306152344e-05
1755180784.181901,1755180784.1820872,0.0001862049102783203,9.250640869140625e-05
1755180784.19008,1755180784.1902072,0.00012731552124023438,5.888938903808594e-05
1755180784.198893,1755180784.1990795,0.00018644332885742188,5.91278076171875e-05
1755180784.207076,1755180784.2071705,9.441375732421875e-05,9.202957153320312e-05
1755180784.21585,1755180784.2160325,0.0001823902130126953,8.797645568847656e-05
1755180784.224199,1755180784.2243228,0.00012373924255371094,5.8650970458984375e-05
1755180784.232954,1755180784.233143,0.00018906593322753906,6.532669067382812e-05
1755180784.241217,1755180784.241346,0.0001289844512939453,6.008148193359375e-05
1755180784.249949,1755180784.2501256,0.0001766681671142578,4.76837158203125e-05
1755180784.25825,1755180784.2583625,0.0001125335693359375,6.413459777832031e-05
1755180784.266954,1755180784.2671332,0.000179290771484375,6.67572021484375e-05
1755180784.275193,1755180784.2752907,9.775161743164062e-05,8.153915405273438e-05
1755180784.283985,1755180784.2841723,0.00018739700317382812,8.96453857421875e-05
1755180784.292196,1755180784.2923193,0.0001232624053955078,6.413459777832031e-05
1755180784.301009,1755180784.301124,0.00011515617370605469,8.106231689453125e-06
1755180784.309358,1755180784.3094916,0.00013375282287597656,1.8596649169921875e-05
1755180784.31799,1755180784.3181713,0.0001811981201171875,4.744529724121094e-05
1755180784.326357,1755180784.326484,0.0001270771026611328,5.412101745605469e-05
1755180784.335075,1755180784.3352492,0.0001742839813232422,4.7206878662109375e-05
1755180784.343342,1755180784.3434265,8.440017700195312e-05,8.988380432128906e-05
1755180784.352109,1755180784.352291,0.00018215179443359375,9.775161743164062e-05
1755180784.360437,1755180784.3605785,0.00014162063598632812,4.0531158447265625e-05
1755180784.36907,1755180784.3691635,9.34600830078125e-05,4.8160552978515625e-05
1755180784.377332,1755180784.3774035,7.152557373046875e-05,2.193450927734375e-05
1755180784.386094,1755180784.3861852,9.107589721679688e-05,1.9550323486328125e-05
1755180784.394437,1755180784.3946228,0.0001857280731201172,9.465217590332031e-05
1755180784.40316,1755180784.4032624,0.00010228157043457031,8.344650268554688e-05
1755180784.41142,1755180784.4115453,0.0001251697540283203,2.288818359375e-05
1755180784.420134,1755180784.4202223,8.821487426757812e-05,3.695487976074219e-05
1755180784.428434,1755180784.428592,0.00015807151794433594,6.985664367675781e-05
1755180784.437158,1755180784.437248,8.988380432128906e-05,6.818771362304688e-05
1755180784.445513,1755180784.4455924,7.939338684082031e-05,1.049041748046875e-05
1755180784.454181,1755180784.4542763,9.5367431640625e-05,1.5974044799804688e-05
1755180784.462483,1755180784.46261,0.0001270771026611328,3.170967102050781e-05
1755180784.471227,1755180784.4713554,0.0001285076141357422,1.430511474609375e-06
1755180784.479498,1755180784.479582,8.416175842285156e-05,4.4345855712890625e-05
1755180784.488241,1755180784.4883523,0.00011134147644042969,2.7179718017578125e-05
1755180784.496488,1755180784.4966164,0.00012826919555664062,1.6927719116210938e-05
1755180784.505221,1755180784.505321,0.00010013580322265625,2.8133392333984375e-05
1755180784.513533,1755180784.513614,8.082389831542969e-05,1.9311904907226562e-05
1755180784.522261,1755180784.522366,0.00010514259338378906,2.4318695068359375e-05
1755180784.530564,1755180784.5307438,0.00017976760864257812,7.462501525878906e-05
1755180784.539329,1755180784.539471,0.0001418590545654297,3.790855407714844e-05
1755180784.547646,1755180784.547837,0.00019097328186035156,4.9114227294921875e-05
1755180784.556325,1755180784.5563939,6.890296936035156e-05,0.0001220703125
1755180784.565571,1755180784.5656836,0.0001125335693359375,4.363059997558594e-05
1755180784.573329,1755180784.573436,0.00010704994201660156,5.4836273193359375e-06
1755180784.581606,1755180784.5816827,7.677078247070312e-05,3.0279159545898438e-05
1755180784.59043,1755180784.5905273,9.72747802734375e-05,2.0503997802734375e-05
1755180784.598692,1755180784.5987911,9.918212890625e-05,1.9073486328125e-06
1755180784.607416,1755180784.607552,0.0001361370086669922,3.695487976074219e-05
1755180784.615796,1755180784.615992,0.00019598007202148438,5.984306335449219e-05
1755180784.624419,1755180784.6248548,0.00043582916259765625,0.00023984909057617188
1755180784.632859,1755180784.6330383,0.000179290771484375,0.00025653839111328125
1755180784.641465,1755180784.641614,0.00014901161193847656,3.0279159545898438e-05
1755180784.649785,1755180784.6499677,0.00018262863159179688,3.361701965332031e-05
1755180784.658518,1755180784.6586986,0.0001804828643798828,2.1457672119140625e-06
1755180784.666923,1755180784.6671045,0.00018143653869628906,9.5367431640625e-07
1755180784.675513,1755180784.675694,0.00018095970153808594,4.76837158203125e-07
1755180784.683857,1755180784.683962,0.00010514259338378906,7.581710815429688e-05
1755180784.69258,1755180784.6927185,0.0001385211944580078,3.337860107421875e-05
1755180784.700893,1755180784.7010772,0.0001842975616455078,4.57763671875e-05
1755180784.709576,1755180784.709767,0.00019121170043945312,6.9141387939453125e-06
1755180784.717862,1755180784.7179916,0.00012969970703125,6.151199340820312e-05
1755180784.726633,1755180784.7268212,0.0001881122589111328,5.841255187988281e-05
1755180784.734883,1755180784.7350824,0.00019931793212890625,1.1205673217773438e-05
1755180784.743613,1755180784.7437272,0.00011420249938964844,8.511543273925781e-05
1755180784.751934,1755180784.7521029,0.00016880035400390625,5.459785461425781e-05
1755180784.760666,1755180784.7608545,0.00018858909606933594,1.9788742065429688e-05
1755180784.768939,1755180784.7691066,0.00016760826110839844,2.09808349609375e-05
1755180784.777692,1755180784.7778811,0.00018906593322753906,2.1457672119140625e-05
1755180784.785983,1755180784.7861586,0.00017547607421875,1.3589859008789062e-05
1755180784.794717,1755180784.7948067,8.96453857421875e-05,8.58306884765625e-05
1755180784.802958,1755180784.8031387,0.00018072128295898438,9.107589721679688e-05
1755180784.811739,1755180784.8118784,0.00013947486877441406,4.124641418457031e-05
1755180784.820007,1755180784.8201919,0.00018477439880371094,4.5299530029296875e-05
1755180784.828788,1755180784.8288925,0.00010442733764648438,8.034706115722656e-05
1755180784.837032,1755180784.837212,0.0001800060272216797,7.557868957519531e-05
1755180784.845781,1755180784.8459277,0.00014662742614746094,3.337860107421875e-05
1755180784.854104,1755180784.8542297,0.00012564659118652344,2.09808349609375e-05
1755180784.862899,1755180784.863047,0.00014781951904296875,2.2172927856445312e-05
1755180784.871041,1755180784.871137,9.584426879882812e-05,5.1975250244140625e-05
1755180784.879858,1755180784.8800192,0.00016117095947265625,6.532669067382812e-05
1755180784.888168,1755180784.888265,9.679794311523438e-05,6.437301635742188e-05
1755180784.896907,1755180784.8970351,0.00012803077697753906,3.123283386230469e-05
1755180784.905187,1755180784.9052916,0.00010466575622558594,2.3365020751953125e-05
1755180784.913893,1755180784.914034,0.00014090538024902344,3.62396240234375e-05
1755180784.922129,1755180784.922246,0.00011706352233886719,2.384185791015625e-05
1755180784.930901,1755180784.9310224,0.00012135505676269531,4.291534423828125e-06
1755180784.939208,1755180784.939286,7.796287536621094e-05,4.3392181396484375e-05
