can_timestamp,ros_timestamp,can_rpm,ros_rpm,delay
1755680253.558892,1755680253.5592144,54.31547927856445,54.31547927856445,0.0003223419189453125
1755680253.75878,1755680253.7590723,58.01687240600586,58.01687240600586,0.0002923011779785156
1755680253.95887,1755680253.9591868,56.66607284545898,56.66607284545898,0.00031685829162597656
1755680254.159028,1755680254.1593637,53.0689697265625,53.0689697265625,0.000335693359375
1755680254.359079,1755680254.3594089,49.47772979736328,49.47772979736328,0.0003299713134765625
1755680254.559014,1755680254.5592997,53.91696548461914,53.91696548461914,0.0002856254577636719
1755680254.758752,1755680254.7590325,54.67254257202149,54.67254257202149,0.0002803802490234375
1755680254.958737,1755680254.9589665,58.93094253540039,58.93094253540039,0.0002295970916748047
1755680255.158915,1755680255.159222,56.22267150878906,56.22267150878906,0.00030684471130371094
1755680255.359071,1755680255.359368,52.16504669189453,52.16504669189453,0.0002970695495605469
1755680255.558877,1755680255.5592031,50.02329254150391,50.02329254150391,0.0003261566162109375
1755680255.758936,1755680255.7592857,53.2065658569336,53.2065658569336,0.0003497600555419922
1755680255.959027,1755680255.95936,0.0,0.0,0.00033283233642578125
1755680256.158977,1755680256.159258,5.327910900115967,5.327910900115967,0.0002808570861816406
1755680256.35901,1755680256.3593457,0.0,0.0,0.000335693359375
1755680256.558944,1755680256.55927,0.0,0.0,0.00032591819763183594
1755680256.759277,1755680256.7595701,0.0,0.0,0.0002930164337158203
1755680256.958918,1755680256.9592557,1.6803584098815918,1.6803584098815918,0.0003376007080078125
1755680257.159009,1755680257.15934,0.0,0.0,0.00033092498779296875
1755680257.358847,1755680257.3590767,198.2432861328125,198.2432861328125,0.00022983551025390625
1755680257.558943,1755680257.5592651,333.11895751953125,333.11895751953125,0.00032210350036621094
1755680257.758782,1755680257.7590077,449.0582275390625,449.0582275390625,0.0002257823944091797
1755680257.959045,1755680257.9593775,539.1427001953125,539.1427001953125,0.0003325939178466797
1755680258.15892,1755680258.159246,581.49169921875,581.49169921875,0.00032591819763183594
1755680258.359037,1755680258.3593676,525.6468505859375,525.6468505859375,0.0003306865692138672
1755680258.558994,1755680258.559326,463.7919006347656,463.7919006347656,0.000331878662109375
1755680258.758803,1755680258.758917,407.7449951171875,407.7449951171875,0.00011420249938964844
1755680258.959156,1755680258.959411,366.7099914550781,366.7099914550781,0.0002548694610595703
1755680259.158983,1755680259.1593168,339.7563781738281,339.7563781738281,0.0003337860107421875
1755680259.358802,1755680259.358951,297.8993530273437,297.8993530273437,0.00014901161193847656
1755680259.558938,1755680259.559224,257.99371337890625,257.99371337890625,0.00028586387634277344
1755680259.759005,1755680259.7593403,197.9134063720703,197.9134063720703,0.0003352165222167969
1755680259.959023,1755680259.9593556,150.08265686035156,150.08265686035156,0.0003325939178466797
1755680260.15897,1755680260.1592948,126.0975112915039,126.0975112915039,0.0003247261047363281
1755680260.359084,1755680260.3593996,89.62088775634766,89.62088775634766,0.00031566619873046875
1755680260.559261,1755680260.5594964,71.14226531982422,71.14226531982422,0.0002353191375732422
1755680260.758886,1755680260.7592657,67.23573303222656,67.23573303222656,0.0003795623779296875
1755680260.959367,1755680260.9597044,216.79820251464844,216.79820251464844,0.00033736228942871094
1755680261.159067,1755680261.1594615,366.7752685546875,366.7752685546875,0.00039458274841308594
1755680261.359083,1755680261.3594208,281.5294189453125,281.5294189453125,0.00033783912658691406
1755680261.559055,1755680261.559428,203.028564453125,203.028564453125,0.00037288665771484375
1755680261.759187,1755680261.759529,329.6501159667969,329.6501159667969,0.0003421306610107422
1755680261.959084,1755680261.9594717,391.42974853515625,391.42974853515625,0.0003876686096191406
1755680262.159267,1755680262.1596231,248.17388916015625,248.17388916015625,0.0003561973571777344
1755680262.358995,1755680262.359398,199.41177368164065,199.41177368164065,0.0004029273986816406
1755680262.559461,1755680262.5597746,116.93154907226562,116.93154907226562,0.0003135204315185547
1755680262.758996,1755680262.7594085,68.26470947265625,68.26470947265625,0.0004124641418457031
1755680262.959621,1755680262.959963,33.38079833984375,33.38079833984375,0.0003421306610107422
1755680263.159308,1755680263.159685,0.0,0.0,0.0003769397735595703
1755680263.359606,1755680263.3599489,0.0,0.0,0.0003428459167480469
1755680263.559091,1755680263.559459,0.0,0.0,0.00036787986755371094
1755680263.759744,1755680263.7600155,0.0,0.0,0.0002715587615966797
1755680263.95918,1755680263.959573,0.0,0.0,0.000392913818359375
1755680264.159854,1755680264.16025,0.0,0.0,0.0003960132598876953
1755680264.359114,1755680264.359512,0.0,0.0,0.0003981590270996094
1755680264.559891,1755680264.5602996,86.9827651977539,86.9827651977539,0.0004086494445800781
1755680264.759056,1755680264.7594402,165.0927276611328,165.0927276611328,0.0003840923309326172
1755680264.959825,1755680264.9599617,161.88381958007812,161.88381958007812,0.0001366138458251953
1755680265.159318,1755680265.159688,166.32647705078125,166.32647705078125,0.000370025634765625
1755680265.359943,1755680265.3602889,162.90301513671875,162.90301513671875,0.0003459453582763672
1755680265.55908,1755680265.5594664,165.5191650390625,165.5191650390625,0.0003864765167236328
1755680265.759987,1755680265.760342,163.7333984375,163.7333984375,0.000354766845703125
1755680265.959041,1755680265.9594083,161.51095581054688,161.51095581054688,0.00036716461181640625
1755680266.160144,1755680266.1603873,163.59463500976562,163.59463500976562,0.00024318695068359375
1755680266.359123,1755680266.359484,164.15139770507812,164.15139770507812,0.0003609657287597656
1755680266.560227,1755680266.560593,123.36849975585938,123.36849975585938,0.00036597251892089844
1755680266.75906,1755680266.7594442,65.00639343261719,65.00639343261719,0.00038433074951171875
1755680266.960254,1755680266.9606037,24.59080696105957,24.59080696105957,0.0003497600555419922
1755680267.15917,1755680267.159526,7.917750358581543,7.917750358581543,0.0003561973571777344
1755680267.360219,1755680267.3605247,6.489026546478272,6.489026546478272,0.0003056526184082031
1755680267.559169,1755680267.5595264,0.0,0.0,0.0003573894500732422
1755680267.760479,1755680267.76083,0.0,0.0,0.0003509521484375
1755680267.959291,1755680267.9596875,0.0,0.0,0.00039649009704589844
1755680268.160488,1755680268.1608217,0.0,0.0,0.0003337860107421875
1755680268.359244,1755680268.3595295,0.0,0.0,0.0002853870391845703
1755680268.560638,1755680268.560985,0.0,0.0,0.000347137451171875
1755680268.759277,1755680268.7596707,60.66781997680664,60.66781997680664,0.0003936290740966797
1755680268.960525,1755680268.9608676,109.07754516601562,109.07754516601562,0.0003426074981689453
1755680269.159201,1755680269.159599,118.34573364257812,118.34573364257812,0.0003981590270996094
1755680269.359136,1755680269.3593528,114.7952880859375,114.7952880859375,0.0002167224884033203
1755680269.5591,1755680269.559436,113.3788070678711,113.3788070678711,0.0003361701965332031
1755680269.759178,1755680269.7595284,111.70719146728516,111.70719146728516,0.0003504753112792969
1755680269.959224,1755680269.9595597,113.8784408569336,113.8784408569336,0.000335693359375
1755680270.159093,1755680270.1594656,117.19046020507812,117.19046020507812,0.0003726482391357422
1755680270.359111,1755680270.359455,114.05561065673828,114.05561065673828,0.0003440380096435547
1755680270.559325,1755680270.5596936,100.81974029541016,100.81974029541016,0.0003685951232910156
1755680270.759526,1755680270.759919,56.313438415527344,56.313438415527344,0.000392913818359375
1755680270.959511,1755680270.9599178,20.43280029296875,20.43280029296875,0.0004067420959472656
1755680271.159325,1755680271.1595888,0.0,0.0,0.0002639293670654297
1755680271.359273,1755680271.3596034,0.0,0.0,0.0003304481506347656
1755680271.559255,1755680271.5596426,2.2532780170440674,2.2532780170440674,0.0003876686096191406
1755680271.759322,1755680271.7596517,0.0,0.0,0.00032973289489746094
1755680271.959571,1755680271.9599688,0.0,0.0,0.0003979206085205078
1755680272.159341,1755680272.1597407,0.0,0.0,0.00039958953857421875
1755680272.359278,1755680272.3594089,0.0,0.0,0.0001308917999267578
1755680272.559314,1755680272.55964,0.0,0.0,0.00032591819763183594
1755680272.759308,1755680272.7596428,0.0,0.0,0.00033473968505859375
1755680272.959266,1755680272.959591,52.00252532958984,52.00252532958984,0.0003249645233154297
