timestamp,message,rpm
1756294378.242663,can_wheel_rpm,135.42042541503906
1756294378.242834378,/rover/wheel_front_left/wheel_status,135.42042541503906
1756294378.442882,can_wheel_rpm,136.2675018310547
1756294378.443083405,/rover/wheel_front_left/wheel_status,136.2675018310547
1756294378.642813,can_wheel_rpm,154.769775390625
1756294378.643036687,/rover/wheel_front_left/wheel_status,154.769775390625
1756294378.843202,can_wheel_rpm,156.9691925048828
1756294378.843477238,/rover/wheel_front_left/wheel_status,156.9691925048828
1756294379.043279,can_wheel_rpm,155.3653106689453
1756294379.043432291,/rover/wheel_front_left/wheel_status,155.3653106689453
1756294379.243478,can_wheel_rpm,154.77044677734375
1756294379.243735198,/rover/wheel_front_left/wheel_status,154.77044677734375
1756294379.443628,can_wheel_rpm,158.73365783691406
1756294379.443786123,/rover/wheel_front_left/wheel_status,158.73365783691406
1756294379.643830,can_wheel_rpm,156.17471313476562
1756294379.644042235,/rover/wheel_front_left/wheel_status,156.17471313476562
1756294379.843797,can_wheel_rpm,153.91812133789062
1756294379.843912697,/rover/wheel_front_left/wheel_status,153.91812133789062
1756294380.043992,can_wheel_rpm,151.59518432617188
1756294380.044130988,/rover/wheel_front_left/wheel_status,151.59518432617188
1756294380.244181,can_wheel_rpm,153.3078155517578
1756294380.244350507,/rover/wheel_front_left/wheel_status,153.3078155517578
1756294380.444317,can_wheel_rpm,158.38031005859375
1756294380.444467554,/rover/wheel_front_left/wheel_status,158.38031005859375
1756294380.644418,can_wheel_rpm,191.64352416992188
1756294380.644519947,/rover/wheel_front_left/wheel_status,191.64352416992188
1756294380.844748,can_wheel_rpm,239.35533142089844
1756294380.844907991,/rover/wheel_front_left/wheel_status,239.35533142089844
1756294381.045252,can_wheel_rpm,244.6279296875
1756294381.045449738,/rover/wheel_front_left/wheel_status,244.6279296875
1756294381.244920,can_wheel_rpm,239.9646759033203
1756294381.245087676,/rover/wheel_front_left/wheel_status,239.9646759033203
1756294381.445175,can_wheel_rpm,237.010009765625
1756294381.445327238,/rover/wheel_front_left/wheel_status,237.010009765625
1756294381.645572,can_wheel_rpm,239.84481811523438
1756294381.645805154,/rover/wheel_front_left/wheel_status,239.84481811523438
1756294381.845798,can_wheel_rpm,236.37435913085938
1756294381.846007096,/rover/wheel_front_left/wheel_status,236.37435913085938
1756294382.045878,can_wheel_rpm,242.64459228515625
1756294382.046072220,/rover/wheel_front_left/wheel_status,242.64459228515625
1756294382.246032,can_wheel_rpm,238.515625
1756294382.246135300,/rover/wheel_front_left/wheel_status,238.515625
1756294382.446183,can_wheel_rpm,250.90838623046875
1756294382.446370726,/rover/wheel_front_left/wheel_status,250.90838623046875
1756294382.645990,can_wheel_rpm,273.2239074707031
1756294382.646139518,/rover/wheel_front_left/wheel_status,273.2239074707031
1756294382.846107,can_wheel_rpm,308.6458740234375
1756294382.846281725,/rover/wheel_front_left/wheel_status,308.6458740234375
1756294383.046548,can_wheel_rpm,320.97833251953125
1756294383.046816175,/rover/wheel_front_left/wheel_status,320.97833251953125
1756294383.246552,can_wheel_rpm,337.69677734375
1756294383.246817898,/rover/wheel_front_left/wheel_status,337.69677734375
1756294383.446542,can_wheel_rpm,384.6726379394531
1756294383.446769532,/rover/wheel_front_left/wheel_status,384.6726379394531
1756294383.646564,can_wheel_rpm,391.9759826660156
1756294383.646824320,/rover/wheel_front_left/wheel_status,391.9759826660156
1756294383.846678,can_wheel_rpm,415.29296875
1756294383.846809191,/rover/wheel_front_left/wheel_status,415.29296875
1756294384.046871,can_wheel_rpm,438.95294189453125
1756294384.047131734,/rover/wheel_front_left/wheel_status,438.95294189453125
1756294384.247017,can_wheel_rpm,444.7205505371094
1756294384.247239547,/rover/wheel_front_left/wheel_status,444.7205505371094
1756294384.447290,can_wheel_rpm,451.1187744140625
1756294384.447558479,/rover/wheel_front_left/wheel_status,451.1187744140625
1756294384.647241,can_wheel_rpm,426.2788391113281
1756294384.647411577,/rover/wheel_front_left/wheel_status,426.2788391113281
1756294384.847456,can_wheel_rpm,415.7138977050781
1756294384.847650683,/rover/wheel_front_left/wheel_status,415.7138977050781
1756294385.047974,can_wheel_rpm,382.8682556152344
1756294385.048255604,/rover/wheel_front_left/wheel_status,382.8682556152344
1756294385.247667,can_wheel_rpm,295.78216552734375
1756294385.247893712,/rover/wheel_front_left/wheel_status,295.78216552734375
1756294385.447771,can_wheel_rpm,192.6024169921875
1756294385.447989913,/rover/wheel_front_left/wheel_status,192.6024169921875
1756294385.647976,can_wheel_rpm,115.94890594482422
1756294385.648216465,/rover/wheel_front_left/wheel_status,115.94890594482422
1756294385.848146,can_wheel_rpm,73.8538818359375
1756294385.848398711,/rover/wheel_front_left/wheel_status,73.8538818359375
1756294386.048310,can_wheel_rpm,34.88017272949219
1756294386.048598742,/rover/wheel_front_left/wheel_status,34.88017272949219
1756294386.248514,can_wheel_rpm,0.0
1756294386.248759052,/rover/wheel_front_left/wheel_status,0.0
1756294386.448860,can_wheel_rpm,0.0
1756294386.449104359,/rover/wheel_front_left/wheel_status,0.0
1756294386.648743,can_wheel_rpm,0.0
1756294386.648946568,/rover/wheel_front_left/wheel_status,0.0
1756294386.848909,can_wheel_rpm,0.0
1756294386.849191130,/rover/wheel_front_left/wheel_status,0.0
1756294387.049082,can_wheel_rpm,0.0
1756294387.049287104,/rover/wheel_front_left/wheel_status,0.0
1756294387.249043,can_wheel_rpm,0.0
1756294387.249309406,/rover/wheel_front_left/wheel_status,0.0
1756294387.449122,can_wheel_rpm,0.0
1756294387.449337119,/rover/wheel_front_left/wheel_status,0.0
1756294387.649021,can_wheel_rpm,0.0
1756294387.649312239,/rover/wheel_front_left/wheel_status,0.0
1756294387.848953,can_wheel_rpm,0.0
1756294387.849236123,/rover/wheel_front_left/wheel_status,0.0
1756294388.048152,can_wheel_rpm,0.0
1756294388.048388689,/rover/wheel_front_left/wheel_status,0.0
1756294388.246049,can_wheel_rpm,0.0
1756294388.246252753,/rover/wheel_front_left/wheel_status,0.0
1756294388.443717,can_wheel_rpm,0.0
1756294388.444015308,/rover/wheel_front_left/wheel_status,0.0
1756294388.641455,can_wheel_rpm,0.0
1756294388.641705795,/rover/wheel_front_left/wheel_status,0.0
1756294388.838696,can_wheel_rpm,41.32093048095703
1756294388.838945275,/rover/wheel_front_left/wheel_status,41.32093048095703
1756294389.036787,can_wheel_rpm,51.515899658203125
1756294389.036887875,/rover/wheel_front_left/wheel_status,51.515899658203125
1756294389.234547,can_wheel_rpm,57.73997497558594
1756294389.234789492,/rover/wheel_front_left/wheel_status,57.73997497558594
1756294389.432848,can_wheel_rpm,55.726070404052734
1756294389.433126484,/rover/wheel_front_left/wheel_status,55.726070404052734
1756294389.630404,can_wheel_rpm,55.62144470214844
1756294389.630636582,/rover/wheel_front_left/wheel_status,55.62144470214844
1756294389.828875,can_wheel_rpm,53.23104476928711
1756294389.828988123,/rover/wheel_front_left/wheel_status,53.23104476928711
1756294390.028244,can_wheel_rpm,25.259845733642578
1756294390.028384099,/rover/wheel_front_left/wheel_status,25.259845733642578
1756294390.225009,can_wheel_rpm,15.414948463439941
1756294390.225095149,/rover/wheel_front_left/wheel_status,15.414948463439941
1756294390.423001,can_wheel_rpm,13.754159927368164
1756294390.423189091,/rover/wheel_front_left/wheel_status,13.754159927368164
1756294390.621709,can_wheel_rpm,32.05653381347656
1756294390.621861398,/rover/wheel_front_left/wheel_status,32.05653381347656
1756294390.819418,can_wheel_rpm,36.64783477783203
1756294390.819608292,/rover/wheel_front_left/wheel_status,36.64783477783203
1756294391.017972,can_wheel_rpm,37.61873245239258
1756294391.018059870,/rover/wheel_front_left/wheel_status,37.61873245239258
1756294391.215766,can_wheel_rpm,32.84661102294922
1756294391.215909253,/rover/wheel_front_left/wheel_status,32.84661102294922
1756294391.415093,can_wheel_rpm,31.013656616210938
1756294391.415242607,/rover/wheel_front_left/wheel_status,31.013656616210938
1756294391.612849,can_wheel_rpm,31.31412124633789
1756294391.613052476,/rover/wheel_front_left/wheel_status,31.31412124633789
1756294391.811959,can_wheel_rpm,38.84917449951172
1756294391.812121405,/rover/wheel_front_left/wheel_status,38.84917449951172
1756294392.009652,can_wheel_rpm,35.74142837524414
1756294392.009847672,/rover/wheel_front_left/wheel_status,35.74142837524414
1756294392.209031,can_wheel_rpm,31.93361473083496
1756294392.209191377,/rover/wheel_front_left/wheel_status,31.93361473083496
1756294392.406606,can_wheel_rpm,26.834007263183594
1756294392.406758512,/rover/wheel_front_left/wheel_status,26.834007263183594
1756294392.606199,can_wheel_rpm,24.699682235717773
1756294392.606312483,/rover/wheel_front_left/wheel_status,24.699682235717773
1756294392.803913,can_wheel_rpm,25.662506103515625
1756294392.804079500,/rover/wheel_front_left/wheel_status,25.662506103515625
1756294393.003541,can_wheel_rpm,28.76128578186035
1756294393.003644158,/rover/wheel_front_left/wheel_status,28.76128578186035
1756294393.201254,can_wheel_rpm,28.315908432006836
1756294393.201400525,/rover/wheel_front_left/wheel_status,28.315908432006836
1756294393.401101,can_wheel_rpm,37.88740921020508
1756294393.401212313,/rover/wheel_front_left/wheel_status,37.88740921020508
1756294393.598988,can_wheel_rpm,76.4415512084961
1756294393.599178931,/rover/wheel_front_left/wheel_status,76.4415512084961
1756294393.798730,can_wheel_rpm,86.63487243652344
1756294393.798832109,/rover/wheel_front_left/wheel_status,86.63487243652344
1756294393.996481,can_wheel_rpm,88.12127685546875
1756294393.996663182,/rover/wheel_front_left/wheel_status,88.12127685546875
1756294394.196392,can_wheel_rpm,92.99760437011719
1756294394.196501070,/rover/wheel_front_left/wheel_status,92.99760437011719
1756294394.394005,can_wheel_rpm,94.20674133300781
1756294394.394144544,/rover/wheel_front_left/wheel_status,94.20674133300781
1756294394.594249,can_wheel_rpm,96.27935028076172
1756294394.594410570,/rover/wheel_front_left/wheel_status,96.27935028076172
1756294394.792099,can_wheel_rpm,148.8746795654297
1756294394.792284199,/rover/wheel_front_left/wheel_status,148.8746795654297
1756294394.992114,can_wheel_rpm,249.33628845214844
1756294394.992215943,/rover/wheel_front_left/wheel_status,249.33628845214844
1756294395.189907,can_wheel_rpm,262.54400634765625
1756294395.190049252,/rover/wheel_front_left/wheel_status,262.54400634765625
1756294395.390209,can_wheel_rpm,247.40106201171875
1756294395.390309281,/rover/wheel_front_left/wheel_status,247.40106201171875
1756294395.588134,can_wheel_rpm,171.154052734375
1756294395.588291420,/rover/wheel_front_left/wheel_status,171.154052734375
1756294395.788745,can_wheel_rpm,118.48091125488281
1756294395.788869720,/rover/wheel_front_left/wheel_status,118.48091125488281
1756294395.986146,can_wheel_rpm,68.59573364257812
1756294395.986337179,/rover/wheel_front_left/wheel_status,68.59573364257812
1756294396.185145,can_wheel_rpm,8.802838325500488
1756294396.185330397,/rover/wheel_front_left/wheel_status,8.802838325500488
1756294396.384339,can_wheel_rpm,0.0
1756294396.384494540,/rover/wheel_front_left/wheel_status,0.0
1756294396.583637,can_wheel_rpm,0.0
1756294396.583825362,/rover/wheel_front_left/wheel_status,0.0
1756294396.782901,can_wheel_rpm,2.335458993911743
1756294396.783087558,/rover/wheel_front_left/wheel_status,2.335458993911743
1756294396.981894,can_wheel_rpm,0.0
1756294396.982070056,/rover/wheel_front_left/wheel_status,0.0
1756294397.181056,can_wheel_rpm,3.496741533279419
1756294397.181336898,/rover/wheel_front_left/wheel_status,3.496741533279419
1756294397.380697,can_wheel_rpm,0.0
1756294397.380901611,/rover/wheel_front_left/wheel_status,0.0
1756294397.579567,can_wheel_rpm,0.0
1756294397.579762333,/rover/wheel_front_left/wheel_status,0.0
1756294397.778828,can_wheel_rpm,0.0
1756294397.779039302,/rover/wheel_front_left/wheel_status,0.0
1756294397.977884,can_wheel_rpm,0.0
1756294397.978049183,/rover/wheel_front_left/wheel_status,0.0
1756294398.177326,can_wheel_rpm,0.0
1756294398.177480108,/rover/wheel_front_left/wheel_status,0.0
1756294398.376670,can_wheel_rpm,36.161678314208984
1756294398.376811267,/rover/wheel_front_left/wheel_status,36.161678314208984
1756294398.575932,can_wheel_rpm,145.40325927734375
1756294398.576218671,/rover/wheel_front_left/wheel_status,145.40325927734375
1756294398.775222,can_wheel_rpm,258.8687438964844
1756294398.775379153,/rover/wheel_front_left/wheel_status,258.8687438964844
1756294398.974563,can_wheel_rpm,290.2596435546875
1756294398.974761863,/rover/wheel_front_left/wheel_status,290.2596435546875
1756294399.173849,can_wheel_rpm,308.4786682128906
1756294399.174003867,/rover/wheel_front_left/wheel_status,308.4786682128906
1756294399.373313,can_wheel_rpm,315.1327819824219
1756294399.373493191,/rover/wheel_front_left/wheel_status,315.1327819824219
1756294399.572740,can_wheel_rpm,315.17559814453125
1756294399.572934090,/rover/wheel_front_left/wheel_status,315.17559814453125
1756294399.772138,can_wheel_rpm,293.10943603515625
1756294399.772297204,/rover/wheel_front_left/wheel_status,293.10943603515625
1756294399.971678,can_wheel_rpm,227.9145050048828
1756294399.971874611,/rover/wheel_front_left/wheel_status,227.9145050048828
1756294400.170924,can_wheel_rpm,156.2775115966797
1756294400.171117654,/rover/wheel_front_left/wheel_status,156.2775115966797
1756294400.370280,can_wheel_rpm,102.41108703613281
1756294400.370408935,/rover/wheel_front_left/wheel_status,102.41108703613281
1756294400.569893,can_wheel_rpm,45.333255767822266
1756294400.570104598,/rover/wheel_front_left/wheel_status,45.333255767822266
1756294400.769737,can_wheel_rpm,0.0
1756294400.769934908,/rover/wheel_front_left/wheel_status,0.0
1756294400.969235,can_wheel_rpm,0.0
1756294400.969427046,/rover/wheel_front_left/wheel_status,0.0
1756294401.168280,can_wheel_rpm,4.540137767791748
1756294401.168474807,/rover/wheel_front_left/wheel_status,4.540137767791748
1756294401.367704,can_wheel_rpm,0.0
1756294401.367836968,/rover/wheel_front_left/wheel_status,0.0
1756294401.567252,can_wheel_rpm,3.887759208679199
1756294401.567410065,/rover/wheel_front_left/wheel_status,3.887759208679199
1756294401.766814,can_wheel_rpm,0.0
1756294401.766979759,/rover/wheel_front_left/wheel_status,0.0
1756294401.966373,can_wheel_rpm,0.0
1756294401.966548633,/rover/wheel_front_left/wheel_status,0.0
1756294402.166226,can_wheel_rpm,0.0
1756294402.166420915,/rover/wheel_front_left/wheel_status,0.0
1756294402.365411,can_wheel_rpm,0.0
1756294402.365520261,/rover/wheel_front_left/wheel_status,0.0
1756294402.565083,can_wheel_rpm,0.0
1756294402.565284694,/rover/wheel_front_left/wheel_status,0.0
1756294402.764774,can_wheel_rpm,41.44388198852539
1756294402.764955402,/rover/wheel_front_left/wheel_status,41.44388198852539
1756294402.964154,can_wheel_rpm,154.90139770507812
1756294402.964348588,/rover/wheel_front_left/wheel_status,154.90139770507812
1756294403.163738,can_wheel_rpm,177.93606567382812
1756294403.163923756,/rover/wheel_front_left/wheel_status,177.93606567382812
1756294403.363356,can_wheel_rpm,176.3683624267578
1756294403.363548678,/rover/wheel_front_left/wheel_status,176.3683624267578
1756294403.562926,can_wheel_rpm,179.76268005371094
1756294403.563117728,/rover/wheel_front_left/wheel_status,179.76268005371094
1756294403.762492,can_wheel_rpm,176.269775390625
1756294403.762647438,/rover/wheel_front_left/wheel_status,176.269775390625
1756294403.962027,can_wheel_rpm,175.88160705566406
1756294403.962126883,/rover/wheel_front_left/wheel_status,175.88160705566406
1756294404.162091,can_wheel_rpm,177.25401306152344
1756294404.162285924,/rover/wheel_front_left/wheel_status,177.25401306152344
1756294404.361301,can_wheel_rpm,176.12445068359375
1756294404.361604828,/rover/wheel_front_left/wheel_status,176.12445068359375
1756294404.560939,can_wheel_rpm,178.8548583984375
1756294404.561195140,/rover/wheel_front_left/wheel_status,178.8548583984375
1756294404.760870,can_wheel_rpm,175.52987670898438
1756294404.761109453,/rover/wheel_front_left/wheel_status,175.52987670898438
1756294404.960289,can_wheel_rpm,176.31727600097656
1756294404.960445626,/rover/wheel_front_left/wheel_status,176.31727600097656
1756294405.159934,can_wheel_rpm,174.9503936767578
1756294405.160234193,/rover/wheel_front_left/wheel_status,174.9503936767578
1756294405.359914,can_wheel_rpm,178.97962951660156
1756294405.360157681,/rover/wheel_front_left/wheel_status,178.97962951660156
1756294405.559255,can_wheel_rpm,177.79885864257812
1756294405.559465728,/rover/wheel_front_left/wheel_status,177.79885864257812
1756294405.759266,can_wheel_rpm,174.17178344726562
1756294405.759576788,/rover/wheel_front_left/wheel_status,174.17178344726562
1756294405.958649,can_wheel_rpm,173.2604522705078
1756294405.958889785,/rover/wheel_front_left/wheel_status,173.2604522705078
1756294406.158701,can_wheel_rpm,171.02825927734375
1756294406.158949360,/rover/wheel_front_left/wheel_status,171.02825927734375
1756294406.357926,can_wheel_rpm,175.6717529296875
1756294406.358080411,/rover/wheel_front_left/wheel_status,175.6717529296875
1756294406.557819,can_wheel_rpm,173.3683624267578
1756294406.558090803,/rover/wheel_front_left/wheel_status,173.3683624267578
1756294406.757785,can_wheel_rpm,174.21131896972656
1756294406.758005779,/rover/wheel_front_left/wheel_status,174.21131896972656
1756294406.957117,can_wheel_rpm,175.55816650390625
1756294406.957291404,/rover/wheel_front_left/wheel_status,175.55816650390625
1756294407.156866,can_wheel_rpm,174.23138427734375
1756294407.157072126,/rover/wheel_front_left/wheel_status,174.23138427734375
1756294407.356538,can_wheel_rpm,173.1389617919922
1756294407.356642002,/rover/wheel_front_left/wheel_status,173.1389617919922
1756294407.556348,can_wheel_rpm,173.87973022460938
1756294407.556618895,/rover/wheel_front_left/wheel_status,173.87973022460938
1756294407.756016,can_wheel_rpm,176.67169189453125
1756294407.756196779,/rover/wheel_front_left/wheel_status,176.67169189453125
1756294407.958853,can_wheel_rpm,175.21388244628906
1756294407.959094263,/rover/wheel_front_left/wheel_status,175.21388244628906
1756294408.155833,can_wheel_rpm,176.0045166015625
1756294408.156151411,/rover/wheel_front_left/wheel_status,176.0045166015625
1756294408.355558,can_wheel_rpm,226.8543243408203
1756294408.355751221,/rover/wheel_front_left/wheel_status,226.8543243408203
1756294408.555356,can_wheel_rpm,300.66900634765625
1756294408.555645637,/rover/wheel_front_left/wheel_status,300.66900634765625
1756294408.754834,can_wheel_rpm,315.99310302734375
1756294408.755082215,/rover/wheel_front_left/wheel_status,315.99310302734375
1756294408.954513,can_wheel_rpm,317.1888732910156
1756294408.954707671,/rover/wheel_front_left/wheel_status,317.1888732910156
1756294409.154485,can_wheel_rpm,317.8826599121094
1756294409.154739105,/rover/wheel_front_left/wheel_status,317.8826599121094
1756294409.354109,can_wheel_rpm,315.44287109375
1756294409.354383056,/rover/wheel_front_left/wheel_status,315.44287109375
1756294409.554086,can_wheel_rpm,319.39727783203125
1756294409.554295467,/rover/wheel_front_left/wheel_status,319.39727783203125
1756294409.753630,can_wheel_rpm,314.08514404296875
1756294409.753930856,/rover/wheel_front_left/wheel_status,314.08514404296875
1756294409.953363,can_wheel_rpm,311.68292236328125
1756294409.953611500,/rover/wheel_front_left/wheel_status,311.68292236328125
1756294410.153412,can_wheel_rpm,314.1095275878906
1756294410.153711509,/rover/wheel_front_left/wheel_status,314.1095275878906
1756294410.352982,can_wheel_rpm,312.87164306640625
1756294410.353223674,/rover/wheel_front_left/wheel_status,312.87164306640625
1756294410.552740,can_wheel_rpm,312.12628173828125
1756294410.553049694,/rover/wheel_front_left/wheel_status,312.12628173828125
1756294410.752776,can_wheel_rpm,312.9643249511719
1756294410.752991803,/rover/wheel_front_left/wheel_status,312.9643249511719
1756294410.952577,can_wheel_rpm,310.3210144042969
1756294410.952864603,/rover/wheel_front_left/wheel_status,310.3210144042969
1756294411.152146,can_wheel_rpm,313.74310302734375
1756294411.152357964,/rover/wheel_front_left/wheel_status,313.74310302734375
1756294411.351948,can_wheel_rpm,309.8262023925781
1756294411.352198672,/rover/wheel_front_left/wheel_status,309.8262023925781
1756294411.551785,can_wheel_rpm,305.59088134765625
1756294411.552080701,/rover/wheel_front_left/wheel_status,305.59088134765625
1756294411.751530,can_wheel_rpm,302.9511413574219
1756294411.751742688,/rover/wheel_front_left/wheel_status,302.9511413574219
1756294411.951733,can_wheel_rpm,309.3837585449219
1756294411.951949645,/rover/wheel_front_left/wheel_status,309.3837585449219
1756294412.151381,can_wheel_rpm,305.89935302734375
1756294412.151680479,/rover/wheel_front_left/wheel_status,305.89935302734375
1756294412.351083,can_wheel_rpm,302.5325927734375
1756294412.351266946,/rover/wheel_front_left/wheel_status,302.5325927734375
1756294412.550748,can_wheel_rpm,309.1170959472656
1756294412.551013848,/rover/wheel_front_left/wheel_status,309.1170959472656
1756294412.751102,can_wheel_rpm,344.6464538574219
1756294412.751283909,/rover/wheel_front_left/wheel_status,344.6464538574219
1756294412.950438,can_wheel_rpm,399.21453857421875
1756294412.950691576,/rover/wheel_front_left/wheel_status,399.21453857421875
1756294413.150366,can_wheel_rpm,390.0233459472656
1756294413.150504789,/rover/wheel_front_left/wheel_status,390.0233459472656
1756294413.350197,can_wheel_rpm,385.8266296386719
1756294413.350493336,/rover/wheel_front_left/wheel_status,385.8266296386719
1756294413.550181,can_wheel_rpm,372.3527526855469
1756294413.550407681,/rover/wheel_front_left/wheel_status,372.3527526855469
1756294413.749637,can_wheel_rpm,359.18768310546875
1756294413.749925789,/rover/wheel_front_left/wheel_status,359.18768310546875
1756294413.950043,can_wheel_rpm,333.8269958496094
1756294413.950254396,/rover/wheel_front_left/wheel_status,333.8269958496094
1756294414.149528,can_wheel_rpm,287.2900085449219
1756294414.149816942,/rover/wheel_front_left/wheel_status,287.2900085449219
1756294414.349650,can_wheel_rpm,196.0355987548828
1756294414.349912216,/rover/wheel_front_left/wheel_status,196.0355987548828
1756294414.549180,can_wheel_rpm,140.11907958984375
1756294414.549463163,/rover/wheel_front_left/wheel_status,140.11907958984375
1756294414.749324,can_wheel_rpm,87.21575927734375
1756294414.749525676,/rover/wheel_front_left/wheel_status,87.21575927734375
1756294414.948742,can_wheel_rpm,47.13174819946289
1756294414.949045910,/rover/wheel_front_left/wheel_status,47.13174819946289
1756294415.149264,can_wheel_rpm,0.0
1756294415.149490615,/rover/wheel_front_left/wheel_status,0.0
1756294415.348419,can_wheel_rpm,4.52775764465332
1756294415.348520209,/rover/wheel_front_left/wheel_status,4.52775764465332
1756294415.548873,can_wheel_rpm,0.0
1756294415.549014518,/rover/wheel_front_left/wheel_status,0.0
1756294415.748381,can_wheel_rpm,3.058187246322632
1756294415.748570220,/rover/wheel_front_left/wheel_status,3.058187246322632
1756294415.948836,can_wheel_rpm,0.0
1756294415.949056486,/rover/wheel_front_left/wheel_status,0.0
1756294416.148206,can_wheel_rpm,0.0
1756294416.148502562,/rover/wheel_front_left/wheel_status,0.0
1756294416.348709,can_wheel_rpm,0.0
1756294416.348974136,/rover/wheel_front_left/wheel_status,0.0
1756294416.547814,can_wheel_rpm,0.0
1756294416.548127116,/rover/wheel_front_left/wheel_status,0.0
1756294416.748206,can_wheel_rpm,0.0
1756294416.748471436,/rover/wheel_front_left/wheel_status,0.0
1756294416.947227,can_wheel_rpm,0.0
1756294416.947411605,/rover/wheel_front_left/wheel_status,0.0
1756294417.148064,can_wheel_rpm,0.0
1756294417.148282113,/rover/wheel_front_left/wheel_status,0.0
1756294417.347010,can_wheel_rpm,0.0
1756294417.347277851,/rover/wheel_front_left/wheel_status,0.0
1756294417.547811,can_wheel_rpm,0.0
