BlockIO,CPUPerc,Container,ID,MemPerc,MemUsage,Name,NetIO,PIDs,timestamp
32.6MB / 0B,0.00%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:04.558522
32.6MB / 0B,0.00%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:04.558548
32.6MB / 0B,0.00%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:05.058065
32.6MB / 0B,0.00%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:05.058084
32.6MB / 0B,4.28%,5f01356d9621,5f01356d9621,1.62%,255.7MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:05.558303
32.6MB / 0B,4.28%,5f01356d9621,5f01356d9621,1.62%,255.7MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:05.558320
32.6MB / 0B,4.28%,5f01356d9621,5f01356d9621,1.62%,255.7MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:06.058002
32.6MB / 0B,4.28%,5f01356d9621,5f01356d9621,1.62%,255.7MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:06.058020
32.6MB / 0B,4.36%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:06.558195
32.6MB / 0B,4.36%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:06.558221
32.6MB / 0B,4.36%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:07.057858
32.6MB / 0B,4.36%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:07.057875
32.6MB / 0B,4.13%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:07.558097
32.6MB / 0B,4.13%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:07.558127
32.6MB / 0B,4.13%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:08.058832
32.6MB / 0B,4.13%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:08.058849
32.6MB / 0B,4.15%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:08.558428
32.6MB / 0B,4.15%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:08.558461
32.6MB / 0B,4.15%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:09.057922
32.6MB / 0B,4.15%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:09.057937
32.6MB / 0B,4.35%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:09.558336
32.6MB / 0B,4.35%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:09.558351
32.6MB / 0B,4.35%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:10.057989
32.6MB / 0B,4.35%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:10.058005
32.6MB / 0B,4.15%,5f01356d9621,5f01356d9621,1.62%,255.7MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:10.558053
32.6MB / 0B,4.15%,5f01356d9621,5f01356d9621,1.62%,255.7MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:10.558071
32.6MB / 0B,4.15%,5f01356d9621,5f01356d9621,1.62%,255.7MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:11.057780
32.6MB / 0B,4.15%,5f01356d9621,5f01356d9621,1.62%,255.7MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:11.057795
32.6MB / 0B,4.11%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:11.558398
32.6MB / 0B,4.11%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:11.558413
32.6MB / 0B,4.11%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:12.057927
32.6MB / 0B,4.11%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:12.057943
32.6MB / 0B,4.35%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:12.557901
32.6MB / 0B,4.35%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:12.557923
32.6MB / 0B,4.35%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:13.058330
32.6MB / 0B,4.35%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:13.058346
32.6MB / 0B,4.15%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:13.557882
32.6MB / 0B,4.15%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:13.557898
32.6MB / 0B,4.15%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:14.058517
32.6MB / 0B,4.15%,5f01356d9621,5f01356d9621,1.62%,255.5MiB / 15.41GiB,rover-ros-gateway,0B / 0B,84,2025-08-27T13:59:14.058532
