timestamp,interval,data,direction,jitter
1755183558.199837,0.009938955307006836,00DC050000,T,6.4849853515625e-05
1755183558.209883,0.010046005249023438,00DC050000,T,0.00010704994201660156
1755183558.219825,0.009942054748535156,00DC050000,T,0.00010395050048828125
1755183558.229779,0.009953975677490234,00DC050000,T,1.1920928955078125e-05
1755183558.239863,0.010083913803100586,00DC050000,T,0.00012993812561035156
1755183558.249861,0.009998083114624023,00DC050000,T,8.58306884765625e-05
1755183558.259778,0.009917020797729492,00DC050000,T,8.106231689453125e-05
1755183558.269878,0.01009988784790039,00DC050000,T,0.00018286705017089844
1755183558.281031,0.011152982711791992,00DC050000,T,0.0010530948638916016
1755183558.289899,0.008868217468261719,00DC050000,T,0.0022847652435302734
1755183558.299829,0.009929895401000977,00DC050000,T,0.0010616779327392578
1755183558.309852,0.010022878646850586,00DC050000,T,9.298324584960938e-05
1755183558.31996,0.010108232498168945,00DC050000,T,8.535385131835938e-05
1755183558.330016,0.010055780410766602,00DC050000,T,5.245208740234375e-05
1755183558.339861,0.00984501838684082,00DC050000,T,0.00021076202392578125
1755183558.350015,0.010154008865356445,00DC050000,T,0.000308990478515625
1755183558.35986,0.00984501838684082,00DC050000,T,0.000308990478515625
1755183558.369847,0.009987115859985352,00DC050000,T,0.00014209747314453125
1755183558.380046,0.010198831558227539,00DC050000,T,0.0002117156982421875
1755183558.39012,0.010074138641357422,00DC050000,T,0.0001246929168701172
1755183558.39992,0.009799957275390625,00DC050000,T,0.0002741813659667969
1755183558.409904,0.009984016418457031,00DC050000,T,0.00018405914306640625
1755183558.419839,0.00993490219116211,00DC050000,T,4.9114227294921875e-05
1755183558.430018,0.01017904281616211,00DC050000,T,0.000244140625
1755183558.439929,0.009911060333251953,00DC050000,T,0.00026798248291015625
